source,target,weight_1,weight_2,weight_3,weight_4
5546,2297,6,4,6,5
8096,8096,10,4,5,5
6372,6019,3,10,3,6
3717,7807,3,9,10,3
3190,4107,6,2,8,8
548,548,8,8,5,9
74,74,8,2,6,10
2315,2315,4,2,7,4
5497,915,7,4,8,10
1022,2002,5,9,7,3
3276,8971,8,2,8,1
6584,8740,8,9,8,6
559,5034,5,1,8,7
8055,7772,1,8,6,5
6715,508,2,2,3,3
8549,8549,6,2,6,10
7727,9854,6,6,4,2
6482,6080,4,8,8,3
8415,2136,5,6,6,5
6619,8756,8,10,2,7
9857,9857,7,8,7,5
635,1659,1,6,1,10
1330,9038,1,4,8,2
775,1519,3,3,6,10
9108,9108,6,8,1,9
5548,2375,6,6,10,1
6073,8461,8,2,1,1
250,250,3,10,9,9
6283,6283,9,9,6,2
1937,3610,1,4,5,1
5022,5022,4,8,3,1
9579,9579,2,9,5,5
1698,7227,9,7,1,6
5322,5322,3,4,7,10
8638,2720,8,6,2,3
5548,5548,6,6,7,10
4371,5842,3,10,4,1
9515,9028,2,3,6,2
9197,4742,1,7,3,2
1416,6753,7,1,8,2
2617,2617,3,6,3,2
4828,4828,7,4,3,1
8935,8935,2,1,7,5
4827,9532,8,6,4,8
6283,7760,3,9,9,7
272,272,4,8,3,7
4823,4823,7,7,7,8
169,2793,9,3,9,5
548,548,1,3,5,7
8940,8940,3,6,6,9
8549,8549,7,7,5,9
4796,3959,3,9,5,3
3272,1279,8,7,8,7
9185,9109,5,2,4,5
9197,7141,1,5,5,5
6506,7694,6,2,10,2
9443,6299,8,7,9,4
1421,5164,4,5,10,4
3028,3401,1,1,10,9
4174,4174,3,3,4,3
1265,5846,4,5,6,5
4350,2853,8,10,2,8
7236,6418,9,8,10,1
6283,2008,6,1,1,9
1457,2885,1,7,1,10
1818,3737,2,1,8,4
8826,2750,6,3,6,8
6283,1151,8,9,3,9
7225,961,10,10,4,6
635,7595,5,2,4,1
5461,1544,2,2,5,6
548,548,9,9,4,9
8682,9351,7,8,10,10
5556,6086,5,9,9,9
4827,1808,4,10,4,8
2071,9911,10,1,8,1
118,7952,5,10,1,6
9197,9197,5,3,7,8
8810,8810,3,5,7,6
6506,5177,9,7,6,1
1528,4579,3,10,9,8
1457,6976,6,9,8,2
3190,3190,5,4,9,1
7470,1965,1,2,4,5
8858,8858,4,4,9,7
2920,358,9,10,3,5
6283,7941,3,2,3,9
7331,7331,7,9,5,7
2781,6594,5,4,8,5
6283,2966,6,6,7,6
5109,867,4,4,8,6
9207,9207,4,8,8,10
7078,7078,1,5,7,7
9355,184,2,6,1,4
4877,4780,9,8,1,1
3537,237,10,10,1,3
6263,2176,10,3,10,3
415,2584,8,1,2,5
9011,8985,6,6,1,6
7706,7706,7,1,5,10
2315,4988,10,5,4,10
6198,3852,10,7,7,1
3464,1217,3,9,4,6
5128,3270,1,3,3,3
4827,9924,3,6,6,5
2940,2777,6,9,10,8
5730,8578,10,6,10,2
6632,5209,10,2,9,4
6283,9884,5,9,3,6
500,500,6,5,3,6
1955,3146,10,2,2,10
9045,1283,8,4,2,7
4222,1415,4,4,3,1
8715,882,3,6,7,6
9830,192,1,8,1,9
9560,9865,5,1,4,3
4608,9798,3,4,6,9
4300,4300,8,8,7,8
9613,3017,9,4,1,5
6827,4683,2,7,2,2
4391,4391,7,1,4,9
8031,3733,5,7,3,3
5767,5767,7,5,8,5
6464,2423,5,7,9,2
6464,3452,10,1,5,5
732,837,6,7,5,8
6820,6751,5,3,3,10
9718,9718,10,9,3,9
9880,9880,9,9,1,1
9111,6463,9,5,10,6
9197,9197,4,10,7,7
4458,8175,8,7,6,2
9833,1897,10,6,7,5
1614,5895,7,10,7,9
3762,8237,6,3,3,5
2296,2296,2,6,9,2
5548,7369,3,7,2,4
5247,5263,5,4,5,5
5605,5411,2,10,1,7
9746,9746,8,6,1,6
2039,2039,7,10,8,2
9660,2743,6,5,7,7
3960,4850,7,7,8,4
5730,4795,4,10,9,9
9681,4648,2,7,4,2
3022,3022,3,5,7,9
2276,4489,3,5,4,7
6410,6410,10,1,2,3
5553,8098,10,8,4,7
9011,8063,1,1,7,6
3023,3023,9,8,9,10
5034,8088,4,1,2,2
7287,1103,4,1,2,9
3402,6462,10,9,9,3
8020,8020,4,7,2,6
7802,7802,10,8,5,6
9547,3998,3,8,10,8
6460,6460,2,8,2,1
1416,6717,8,1,10,9
9064,9064,9,9,4,8
7967,7318,6,1,5,9
5859,3094,6,1,4,10
6283,6283,9,4,2,3
1388,3644,10,1,1,6
2263,9211,4,5,10,4
7936,1916,1,4,7,9
6430,7896,9,5,5,9
6283,9988,5,1,5,9
5548,21,1,4,7,10
1416,1416,1,4,6,7
8607,7196,1,7,7,4
8074,788,9,5,8,7
8810,8469,2,4,3,1
2841,4971,3,2,10,10
9809,3657,7,5,8,6
5699,174,5,6,7,3
3407,8870,9,10,2,1
517,5009,3,10,1,10
7057,662,4,6,4,1
1155,1155,7,4,7,6
6499,3866,3,9,5,2
5307,8340,1,7,3,9
1977,782,5,4,2,4
9432,5930,8,10,4,3
5039,5039,6,8,8,10
952,1403,5,8,3,2
6889,7708,3,1,5,9
6283,8907,4,10,9,5
8789,1263,6,1,1,3
505,1705,9,7,4,6
5419,7828,3,3,1,8
4423,3153,10,2,7,2
9197,3858,8,9,10,5
5571,5571,1,10,1,9
1388,9671,5,2,6,7
2482,5803,5,6,8,2
1720,8980,1,9,4,6
5548,8897,2,2,7,9
1887,1887,7,10,6,9
2627,1302,7,2,5,1
803,6547,8,10,9,9
1416,1190,4,6,10,10
6715,8934,6,4,2,10
7527,2563,2,5,5,5
6405,4516,5,3,8,4
5507,5507,1,8,2,3
9045,9045,6,1,6,7
3068,5087,1,3,2,10
3190,8376,10,4,6,1
8020,8020,4,7,1,4
4481,4481,9,8,9,3
1215,8874,7,9,5,8
6283,6181,7,7,1,1
1416,1422,9,4,10,5
6247,6491,1,8,3,9
5466,5466,2,10,7,4
1416,2844,2,6,8,6
2097,7974,2,9,5,2
9777,413,7,7,4,9
6283,1004,4,7,10,8
1246,3171,10,5,10,3
7967,7967,9,3,3,10
8465,5958,3,10,1,1
7795,7795,6,4,4,1
8154,6901,2,7,7,8
5790,3501,5,8,10,9
9698,9698,1,7,4,3
51,2525,10,2,10,6
8347,8347,1,5,9,4
4300,4300,9,2,9,7
9062,9062,2,8,9,1
3771,3771,3,2,3,8
3235,142,3,1,3,5
1161,1161,6,10,8,6
254,9707,7,1,6,1
6417,6845,8,4,9,8
2391,2391,8,10,9,6
2388,7999,7,3,7,4
272,272,7,10,8,9
891,4065,9,7,7,7
9448,2767,1,3,1,4
4827,2446,6,3,6,6
9646,8504,6,7,6,8
7421,4120,4,9,2,7
1778,5938,2,2,9,1
3253,8397,7,6,9,2
7339,2456,4,7,5,8
5461,2384,4,4,9,7
4814,2309,3,8,4,7
273,207,6,4,2,10
4924,6426,4,2,5,8
9513,9513,6,5,10,1
7690,2914,7,2,7,9
3550,7548,4,6,5,3
1178,1098,7,3,6,8
9515,9515,5,5,7,8
8545,641,6,3,3,4
1964,7076,9,1,7,7
3500,3500,5,2,2,6
1684,224,5,2,3,6
6719,4390,7,7,8,4
9108,7533,9,10,2,10
4702,4702,1,1,3,8
8415,5288,5,2,4,1
9515,2751,7,6,8,4
5310,3672,9,6,8,7
4080,3239,8,5,5,6
1662,3939,8,10,1,1
1854,4603,9,1,2,4
3713,7810,4,9,4,1
8287,2377,6,2,7,6
9214,9392,7,1,8,4
6283,9279,1,8,5,4
5154,5154,4,5,6,10
944,8438,3,4,2,2
5441,5441,1,8,5,7
1632,1285,5,5,10,7
8313,8774,7,2,10,6
7709,4506,3,4,9,1
9888,2270,3,3,3,10
8957,9413,8,1,2,3
6055,8538,2,5,3,10
1974,5401,10,9,6,10
321,321,4,7,7,8
2420,2420,6,5,5,7
7865,7865,10,9,6,8
5548,5548,9,6,4,3
9197,7127,8,4,6,6
7252,4747,3,8,6,4
1632,1611,4,10,2,3
9987,8150,10,4,6,9
9412,8444,2,3,2,10
1921,8901,5,4,6,5
2451,8908,7,9,1,1
6827,6827,3,1,10,2
2296,430,7,4,5,2
5714,401,6,2,2,9
803,803,2,4,5,3
9219,2832,8,1,6,2
3900,3565,6,2,4,10
317,6868,10,9,9,5
9339,5331,7,3,2,2
1416,125,7,5,8,3
9169,7271,8,7,3,1
6584,7113,3,6,1,3
6101,7498,1,3,7,8
4203,3555,1,7,2,9
6141,6141,8,7,5,7
8759,3816,4,6,8,8
3734,3734,3,10,3,7
9048,9048,4,5,2,3
6283,6283,6,9,7,1
5002,7628,10,2,1,4
9514,9662,8,1,2,3
1684,907,6,9,10,8
1661,1661,3,6,3,8
900,900,3,6,7,2
5441,5441,5,4,8,7
9487,4244,4,7,2,1
6283,6283,10,8,3,7
4283,6907,7,7,10,5
9197,1730,3,6,10,9
3050,6874,3,6,9,7
174,3590,10,4,4,5
5247,5247,8,2,1,5
1968,1919,4,8,7,1
6451,802,1,10,7,3
5510,5510,3,3,2,2
5390,5390,4,10,2,6
2847,362,5,4,3,10
4641,826,7,6,1,1
4884,1688,8,4,3,9
7580,7580,5,8,6,5
5548,7088,7,1,4,8
2128,2128,7,8,3,2
1528,9658,6,3,4,2
8020,9912,7,3,5,3
8178,2007,6,7,7,5
5912,5912,5,7,6,2
7175,7175,6,6,9,5
9542,9542,9,6,10,9
297,8521,10,3,4,6
7496,7496,9,6,8,7
9090,9090,9,5,9,6
8418,6182,9,7,10,4
9303,7007,7,3,3,10
7676,7676,10,3,8,3
1698,6852,5,1,2,9
6464,4232,10,8,4,1
7785,7785,5,2,5,7
4556,7627,3,8,8,6
7288,7288,3,1,4,6
76,9934,7,10,3,6
9293,9293,2,1,5,8
1725,4932,6,4,1,6
9036,7738,1,5,8,9
1416,108,2,6,5,6
2337,2337,3,3,3,2
8808,7804,9,4,5,9
5486,5486,4,10,7,6
40,40,8,10,6,7
3059,1423,8,5,1,9
8974,8974,6,8,5,2
9093,8097,6,10,3,10
3099,2903,8,2,4,9
9045,5598,7,4,4,9
225,692,5,9,2,9
6331,6331,10,5,5,2
8810,8810,6,4,2,3
5687,1675,1,7,4,2
4433,4433,3,5,4,5
9138,3182,10,2,10,7
8320,5069,5,5,4,7
307,307,1,2,4,8
5535,5535,1,6,3,7
5701,5701,6,9,2,1
5546,5546,2,4,2,7
9197,3208,3,5,8,4
4308,579,1,5,1,2
2898,115,1,6,2,1
6956,6956,4,7,10,10
6283,8608,2,6,6,6
3636,5340,3,1,8,1
9292,9526,9,1,6,5
421,421,5,8,10,3
1034,7969,1,6,10,4
556,3334,5,9,4,9
1337,7310,5,8,4,6
6927,8695,2,4,8,2
5914,1873,4,6,9,1
9515,3359,1,6,10,1
5153,5153,6,7,8,4
6213,6213,5,8,4,9
9197,9982,8,4,5,6
8520,8476,8,5,2,1
638,7465,4,7,10,10
7848,6638,7,1,10,1
6283,6283,3,2,3,5
9656,9656,7,5,9,9
4556,4556,3,7,3,1
6464,1127,3,2,6,9
6884,6912,10,1,9,7
8490,4695,2,1,2,9
5247,367,8,4,3,9
4043,4043,5,3,9,1
5712,5782,6,1,10,1
1209,1209,6,6,2,7
4309,9216,4,5,7,3
2482,1874,6,5,7,4
2445,2445,8,1,3,4
237,6357,4,5,2,1
1414,1414,5,1,4,9
5943,9304,5,7,6,6
3875,3875,7,10,7,1
6283,1800,5,7,6,2
2898,2898,10,3,4,9
6741,6741,7,1,7,6
4019,4099,1,9,1,2
8702,8702,10,5,8,10
6405,2288,8,2,4,10
7955,5149,7,8,6,7
51,9781,9,6,8,3
9956,1590,3,8,1,4
9515,9515,6,3,8,1
3729,335,2,10,8,2
803,803,9,5,7,4
626,7428,4,8,4,2
9793,4502,1,6,3,5
6441,5345,10,6,7,2
1774,1774,4,2,8,10
7229,7254,6,1,6,9
9120,7251,1,2,6,9
7015,7015,6,7,1,4
4391,4391,5,1,2,6
2569,2556,4,1,7,3
9956,8539,7,1,5,7
9885,4833,1,4,9,9
6632,1867,6,10,6,2
46,46,5,8,10,9
9323,9323,6,1,2,4
1036,4559,8,7,10,4
9574,6225,9,2,7,4
1888,6589,10,4,1,10
6283,2579,9,7,9,1
7727,5667,2,10,5,4
5063,9817,9,2,6,4
6264,2237,3,9,6,10
9045,981,1,1,9,8
4441,5314,10,10,9,3
8418,8418,5,4,10,9
3711,4686,10,3,1,4
7348,8900,6,9,2,6
4416,687,2,7,5,6
8022,8022,6,2,6,6
6506,6506,7,5,1,8
4721,4721,2,5,7,8
6283,2004,10,8,4,9
721,9603,3,8,6,1
4121,4121,5,3,9,1
2451,9204,5,1,1,5
5171,5171,8,2,6,7
4814,191,5,7,10,4
1416,7013,6,8,10,1
7817,3207,3,6,2,10
9443,9443,10,9,4,10
9120,8487,9,3,8,5
2723,2723,4,10,9,6
9197,7360,10,9,1,6
7689,6456,5,9,6,6
2528,3952,9,6,4,2
7902,7168,1,6,6,7
5992,1820,3,7,7,4
2251,2251,5,9,7,1
4075,4075,1,3,5,1
5450,7327,3,3,4,2
6584,3262,10,2,8,4
7787,714,7,2,6,5
7245,7129,2,4,5,3
8793,5772,5,4,8,7
5247,8341,5,1,4,8
505,505,6,7,7,3
8875,1444,9,7,3,9
2999,2127,8,7,4,4
9197,2788,3,4,2,7
6871,5060,7,10,10,10
9515,1814,3,1,3,7
548,548,2,5,9,3
9355,3985,4,10,10,2
2847,2847,3,9,3,3
7584,5364,1,10,10,4
635,7286,1,6,4,5
3365,3365,5,1,2,3
4507,4507,4,2,1,9
9011,9011,8,10,10,3
9908,1668,10,2,1,5
4702,4702,7,7,6,7
7726,7726,10,9,9,5
4827,6824,6,1,9,1
5126,7704,7,7,5,3
2617,9963,4,9,4,3
9515,9515,8,8,7,5
1215,6135,5,1,7,4
7624,3936,7,10,8,2
8139,9818,9,4,10,4
3946,3946,6,9,9,6
7121,3928,2,7,9,1
2211,7314,1,6,7,1
8285,7976,1,6,3,3
9163,9163,4,6,5,10
9567,7963,10,3,4,1
9653,9653,5,2,7,8
8022,8022,8,8,1,4
8126,8126,4,8,10,2
1416,1416,3,7,10,4
8616,166,10,1,10,5
6283,6283,1,3,5,2
6786,6786,4,7,5,7
3787,9489,9,7,4,9
8174,1574,1,1,10,4
407,9383,1,9,9,4
5040,5758,2,6,2,6
3428,2098,4,3,9,4
2731,2731,5,2,2,8
7126,5961,10,1,10,10
1416,1416,5,6,9,8
2000,187,6,5,3,1
709,1936,4,9,2,8
3363,9436,7,9,9,3
9197,8955,6,2,5,1
6482,7463,1,4,10,7
6283,2417,3,2,6,5
2128,8750,6,7,3,8
5575,5336,9,8,6,9
236,5394,6,6,5,9
29,3655,3,7,4,4
9606,4713,9,8,3,3
506,506,8,6,2,6
9169,9943,4,3,7,2
570,6948,1,2,3,7
6420,4469,6,2,10,3
6283,6283,7,4,9,10
3773,6497,2,9,4,9
9754,1424,6,6,7,1
2651,2651,10,6,9,1
6102,972,6,5,1,3
1271,6176,4,3,6,1
5838,5838,9,8,9,3
9833,9833,6,10,7,8
2560,8135,1,6,6,10
3551,4493,6,4,1,6
1684,2990,4,2,2,2
6306,1418,2,9,5,4
9560,2530,5,5,9,7
5507,2101,7,10,6,5
4423,4423,2,9,5,7
7085,2064,1,3,8,8
9757,9757,5,7,1,10
6827,6827,8,1,6,1
4423,9262,10,1,10,9
9052,6435,1,7,6,2
3871,3871,4,7,8,3
2891,8942,10,10,7,9
5548,5548,4,1,4,8
6464,7399,2,6,1,6
8023,8023,4,10,3,5
8889,7847,5,9,8,4
4556,4556,8,2,5,4
2833,6216,10,3,9,8
7936,6292,7,10,3,1
2577,6996,5,8,10,10
9515,4453,6,7,6,2
6600,1633,6,2,10,10
5466,5466,4,9,2,3
3340,3568,1,5,9,5
6398,5122,4,10,2,3
801,801,8,9,8,7
9161,2232,2,7,2,2
4158,6480,4,8,2,6
6177,886,7,4,5,8
7802,7802,5,5,5,3
1528,1528,10,2,2,7
4881,3003,4,1,4,1
9038,2137,4,9,4,3
9564,9736,5,1,4,10
3250,6917,10,9,5,10
4754,4754,4,4,9,5
1416,9032,4,1,1,3
8199,4707,4,1,3,6
9303,3569,6,6,9,2
8306,694,1,4,4,5
3966,3966,1,3,1,3
3239,7766,4,4,3,4
5022,5019,5,1,3,2
5699,3601,2,10,1,6
5247,4417,3,3,1,8
4460,4460,3,10,8,3
9169,920,9,8,6,2
9777,1172,9,7,1,1
9225,8816,7,8,9,2
1564,9034,4,1,1,2
1224,8615,7,5,3,5
406,220,4,9,4,8
4507,4507,8,6,9,3
9293,9020,2,9,6,9
6253,5173,4,8,5,5
8520,9268,2,3,1,9
250,6848,4,6,1,4
8775,8775,9,6,6,10
7112,7112,6,1,6,4
7668,5443,4,9,7,5
6506,526,7,3,3,10
4827,8177,8,7,6,3
6283,524,9,9,10,8
1400,1400,10,10,8,2
5540,5540,5,9,5,5
6678,3815,10,6,7,9
5866,5866,5,9,5,3
9746,2711,9,3,6,5
5739,5739,8,8,3,1
1006,1006,9,8,2,6
6036,3372,5,3,7,2
3287,760,1,3,9,9
9168,1526,7,8,6,7
4371,4371,3,3,5,1
9011,9153,5,8,7,1
9857,9857,4,6,1,8
5266,9035,10,5,8,5
720,3507,7,9,4,8
399,3823,6,1,4,3
2081,4520,9,8,10,1
2803,2803,1,8,5,5
5008,5008,8,6,5,9
4513,9189,4,5,9,8
2898,9369,8,9,5,5
2869,8592,2,6,2,6
4596,4596,2,5,5,6
8375,2643,1,1,10,2
4041,4094,6,10,10,9
3028,7788,6,8,2,4
6283,1566,8,9,8,6
3573,9107,2,4,9,10
213,2919,5,1,9,4
7689,7689,7,1,3,4
2998,2998,10,3,6,8
1416,6274,3,5,8,4
3337,6686,10,4,8,1
6221,6221,7,5,7,3
8105,8105,1,2,5,4
5877,5877,5,1,5,8
3022,2907,4,3,1,3
7453,7453,4,1,2,1
3523,3523,3,8,7,5
5022,4159,5,5,2,7
9564,9564,6,9,5,5
6283,7887,7,8,6,2
9810,9810,8,1,2,1
8513,8513,2,6,3,6
9369,868,8,4,8,3
3324,4304,4,7,4,1
8527,8527,2,3,7,6
1731,1731,7,6,3,6
4074,4074,2,7,6,2
9699,5482,8,9,3,5
6983,6983,6,6,8,9
5738,902,6,5,2,1
6283,6327,9,7,5,3
6073,1436,6,3,5,10
4992,9507,5,3,6,6
3342,6960,8,8,3,5
8098,8098,6,1,8,10
78,3214,7,4,3,2
7130,8109,9,8,10,7
8620,5551,5,6,5,2
8810,5458,2,1,6,5
6584,217,10,6,10,9
8271,5242,6,2,6,10
9515,9515,8,7,3,7
9108,4933,9,5,10,1
1597,2464,4,8,4,4
5548,5548,7,7,5,10
2676,9566,2,2,6,10
8415,2183,2,8,9,6
7333,9687,2,3,2,8
1973,1973,1,4,2,2
9322,713,2,1,3,2
4300,4878,2,6,4,2
3964,3964,6,2,2,8
5548,5548,10,5,9,2
9542,5675,8,4,7,5
8102,5436,5,3,10,5
2578,2578,4,10,9,10
7023,7023,1,2,2,4
1416,2811,5,10,3,4
8520,5856,3,3,10,6
5574,5574,3,2,5,4
9722,991,10,1,8,2
9779,5379,3,2,6,9
7743,6337,1,7,7,10
1400,1400,10,8,9,5
1385,1385,3,8,8,1
8734,8734,3,8,3,3
3023,3671,7,6,6,6
1416,4844,8,8,9,10
1254,8869,7,6,7,7
809,1765,2,7,7,5
7411,9774,4,3,1,7
627,627,3,9,4,4
8715,8715,8,3,6,8
2105,2320,10,7,8,10
4556,1576,5,1,5,2
5262,2271,7,7,3,7
1416,1492,6,8,1,2
9990,9990,7,4,3,8
8691,1463,3,1,9,4
331,3098,6,2,9,1
7120,5644,1,9,3,4
6871,19,6,4,5,1
7015,2068,1,3,3,4
9564,6015,9,8,1,5
5672,5672,1,7,1,7
6405,6405,8,4,5,1
2031,4799,3,4,10,3
9081,3037,7,10,1,1
1989,3715,2,5,3,8
1189,1732,7,2,6,3
4249,5315,8,6,5,2
4715,4715,4,2,10,1
7795,7795,1,4,7,5
8116,5539,8,10,4,5
3658,4106,3,5,8,1
675,5646,9,3,9,5
3475,5668,8,6,7,4
585,585,6,5,8,2
3253,3253,8,9,5,7
8638,3648,4,7,8,10
4827,4217,2,6,10,6
8305,6778,2,7,7,2
440,8396,1,4,4,7
1457,2252,10,3,2,8
2242,7186,8,8,8,9
8940,8940,10,3,5,3
5270,9840,6,7,5,1
1085,1678,7,9,4,1
6096,6096,5,10,9,8
6722,66,5,10,1,3
3094,574,6,4,5,3
6230,2354,10,7,10,1
6756,2639,5,8,5,2
2697,2697,1,3,8,5
9833,1835,8,7,1,5
4927,4927,10,8,1,4
6632,7373,3,10,8,10
5466,8387,3,4,6,8
1307,1000,9,4,3,10
2891,2891,6,1,5,8
9090,4129,10,1,6,3
284,2479,3,2,4,6
4814,4814,7,8,1,7
3587,7993,9,10,5,9
1690,1690,6,9,10,10
4158,4158,3,5,4,2
4450,3665,10,1,3,2
1457,6958,10,10,7,3
1416,8346,4,6,10,8
9634,9382,5,10,6,9
9163,3708,9,6,6,4
1684,1885,4,6,10,4
624,3236,3,1,10,6
2743,2026,9,4,7,8
2784,3540,3,7,2,9
8028,195,5,4,8,2
3380,7095,2,6,8,1
7509,7509,4,5,8,3
3341,4386,8,5,7,1
9197,8956,7,9,7,1
7507,7291,10,5,3,10
4556,2194,2,3,7,9
5062,6051,4,3,9,5
131,6555,5,4,1,4
5767,9674,5,1,10,10
1684,7309,9,10,6,8
5676,9023,5,3,3,6
9355,9355,10,8,9,3
2560,6961,8,5,3,5
8040,8040,2,10,10,2
8301,9440,8,6,4,1
4391,5380,7,9,7,1
7581,7581,7,4,6,6
9679,9679,3,5,9,10
1122,2060,5,10,4,10
4547,3575,7,2,9,8
4028,4028,2,1,9,4
5548,2733,4,1,8,10
8114,9264,10,9,9,9
59,6569,10,8,6,3
9515,9515,10,10,3,2
9940,9940,5,5,7,2
7427,7006,6,4,2,9
6283,4116,10,10,2,7
7178,227,6,4,6,2
6129,1339,8,1,6,1
610,3528,5,8,1,3
688,6505,7,2,9,1
5897,7698,7,2,2,8
2600,3948,4,2,9,4
407,407,6,9,1,3
6283,1585,8,7,7,2
421,421,6,10,4,6
5468,5468,4,7,9,5
1632,568,2,1,9,8
8536,7483,7,8,2,6
5321,6265,4,9,1,7
7058,7050,8,1,7,5
1060,1060,7,8,8,1
4971,4971,7,7,2,9
8581,5374,6,2,5,1
2815,2815,5,5,9,8
7625,4465,5,4,4,1
9197,9197,4,9,10,1
4827,4827,3,9,7,7
9266,9266,10,2,5,3
7596,3831,6,7,7,10
9901,9620,3,2,4,1
5272,3007,6,7,10,10
6950,2429,3,6,5,6
8810,3598,9,8,7,4
7277,7277,6,8,7,10
5478,1133,10,7,9,8
167,167,10,10,2,7
5135,7192,6,5,10,7
699,699,6,2,2,3
8092,7991,3,9,4,5
8784,3288,10,10,5,10
880,880,9,6,8,3
4332,1234,2,10,8,7
8732,2343,3,8,1,4
8411,2902,10,3,8,1
313,896,6,10,2,5
8926,3885,7,10,5,9
3272,6815,9,10,10,7
2847,5970,10,8,4,3
7573,4166,10,2,10,4
5292,360,6,2,2,5
1388,7191,1,10,9,10
3522,8821,6,2,7,2
5507,6944,1,3,6,7
1388,1388,4,10,6,1
9515,2227,4,9,7,3
4472,4554,7,2,2,1
8402,9484,10,1,8,10
8191,8191,1,8,10,10
2800,2800,2,3,10,6
4596,8655,9,8,9,6
7185,7185,8,3,7,3
6867,44,7,6,5,7
496,496,9,2,1,4
536,1997,5,6,3,9
1528,1528,10,7,3,1
1644,1644,6,6,2,4
9515,927,8,8,6,9
983,983,1,5,5,6
9560,9483,3,4,4,9
3957,6143,7,5,6,1
6405,2634,1,3,8,6
2284,8215,2,8,8,8
2600,6424,5,4,9,3
2199,9969,8,1,5,10
9443,9443,6,4,2,7
8549,9883,6,1,5,3
6199,2304,2,2,10,9
7112,6423,3,8,5,9
6271,6271,10,6,2,7
3152,3008,3,2,4,10
4613,5918,5,2,10,8
2434,4970,5,4,3,1
2940,5445,8,4,6,5
6271,2215,2,4,2,2
9355,1796,9,10,5,2
1416,6483,10,9,5,5
1416,8272,10,6,5,10
9646,7243,5,6,8,8
9355,7198,10,1,8,10
8359,4377,6,5,6,9
1388,1864,1,3,10,4
4484,7320,9,10,6,9
3250,3250,2,3,4,2
5247,5247,6,6,9,6
2442,2442,7,9,6,10
3609,5745,5,7,10,5
6623,6623,1,5,7,3
3418,3418,1,6,10,8
4827,4055,3,3,2,6
6705,8426,3,5,8,2
109,540,9,3,7,3
8022,2523,6,2,4,7
4556,7195,6,8,7,2
4108,4108,5,2,9,9
4670,7846,2,6,4,7
3229,6156,2,8,5,2
4662,4662,6,3,7,9
6608,832,9,5,7,8
3853,5717,4,8,8,3
2633,2633,4,10,5,5
3629,3629,6,5,4,9
6633,1046,7,1,6,9
4350,4350,4,4,9,10
9045,9045,7,7,10,5
5472,9535,9,8,1,2
1849,3981,10,9,8,1
9040,9040,7,4,7,5
2925,7312,7,9,3,6
6205,741,4,10,1,2
1416,1416,8,7,8,9
9960,9960,7,1,6,2
5247,7858,1,6,2,4
2529,1494,10,2,10,9
506,1556,7,5,7,10
608,608,4,6,4,2
6367,5051,4,8,1,7
3756,3447,5,4,6,7
4842,5414,3,2,7,10
4827,3975,4,2,2,10
9120,4374,2,2,5,1
6884,7223,2,3,10,4
1632,1632,5,8,2,6
1393,1393,4,3,7,9
7727,7727,3,2,9,1
8124,4947,1,8,4,9
5571,8262,2,6,5,9
6056,8554,7,5,4,5
5441,899,2,1,5,4
4371,4674,4,3,5,3
3523,9692,5,10,8,4
5290,61,4,8,7,2
5295,7499,8,8,5,8
4722,2967,10,1,2,10
4991,2752,1,8,3,8
3350,3780,2,6,5,9
6584,6584,4,1,4,2
2523,1076,5,7,5,10
7348,7348,2,9,9,6
5556,3645,1,2,1,4
1330,1330,8,8,1,4
5247,5247,8,2,3,7
3154,3154,4,6,6,2
5507,8251,10,7,1,10
2793,7241,7,2,2,4
435,6790,6,7,6,3
548,548,10,6,6,9
996,6646,3,6,8,10
6872,5180,3,8,7,3
7618,8910,7,8,8,6
9415,9415,2,6,4,10
1684,1684,4,6,2,10
5158,7674,4,3,8,7
1309,876,10,10,6,4
7785,8863,4,7,2,2
7895,756,5,1,4,9
6506,6506,7,3,6,5
4074,2019,1,2,7,4
1416,2310,7,1,5,7
6265,6582,7,10,1,1
815,4727,3,3,3,5
2891,4717,10,10,3,2
1447,1447,6,9,8,2
2994,2396,4,6,3,8
5247,913,5,5,5,7
9917,9917,8,4,10,6
6283,5836,1,2,8,2
6405,473,9,8,3,7
9359,1759,6,9,6,5
9207,6545,7,2,9,7
6827,6827,5,7,3,8
860,6128,6,8,5,5
7904,7904,1,3,5,4
9197,7461,4,6,3,6
7780,9846,1,5,2,8
8854,8854,1,1,7,4
4614,4614,10,2,3,5
6928,7382,6,6,2,4
422,422,3,2,9,5
3861,9457,8,7,8,10
1020,2511,6,5,3,7
7112,9003,9,10,5,9
7297,7297,2,2,2,7
8020,3547,3,3,6,1
3548,3548,1,4,9,5
3154,2332,2,4,6,5
8759,9576,10,2,8,5
9143,4201,5,6,7,1
2143,9442,1,2,7,3
9090,9090,6,1,9,10
4353,9665,3,8,9,9
7002,4865,9,3,4,4
1079,6043,10,7,2,6
9560,2206,2,10,4,2
833,833,2,3,9,10
4687,5841,9,10,2,10
6605,6605,2,10,9,2
8137,6657,7,9,6,8
1132,49,5,4,4,4
1651,1811,5,1,10,8
2171,5825,3,9,4,9
1277,1277,1,6,10,1
4300,4300,8,9,8,4
7648,155,4,8,9,2
6405,6914,4,6,5,7
6283,8873,5,6,10,1
7507,5481,4,5,2,8
1416,6747,1,5,3,5
9197,3678,6,9,3,7
2039,7230,2,9,7,3
