source,target,weight_1,weight_2,weight_3,weight_4
2139,2139,9,4,6,8
4523,4523,6,7,8,5
2234,3098,2,7,9,9
3506,1799,5,2,10,8
4642,4642,2,7,2,6
2690,3346,2,8,3,3
3528,3528,9,2,6,6
2816,2816,10,4,3,6
4078,4078,5,4,5,9
4642,4057,8,9,3,9
699,2154,3,6,7,9
3347,3347,1,4,9,7
1049,2481,1,3,5,6
14,3316,6,6,1,7
3541,3541,3,1,6,4
3813,3813,7,4,2,3
1065,500,7,5,7,9
4533,4989,5,10,9,6
60,884,7,5,2,8
4057,4057,2,4,3,1
3546,146,1,9,10,7
1361,1757,5,10,10,9
3789,3789,8,8,3,2
1356,421,1,1,1,9
1461,2841,10,9,2,9
516,1798,9,4,4,10
4648,2558,8,3,8,4
1553,4679,4,4,6,1
738,3549,3,7,1,3
4448,4448,6,7,4,9
1049,1049,9,3,5,10
4575,2827,4,9,4,2
389,1664,6,1,7,1
4755,4929,8,5,9,8
4642,4642,4,4,3,7
518,1984,10,10,10,7
4583,2955,6,5,5,10
1871,1871,7,3,2,7
1652,1652,8,8,4,6
1473,1473,8,10,6,10
1060,3929,5,5,1,9
868,868,10,4,2,7
4875,3351,8,6,9,3
4575,4575,3,8,8,5
2958,2958,6,4,6,1
777,352,6,9,2,2
1049,4453,3,4,1,10
2690,2690,4,1,1,2
1049,3223,5,10,8,10
2106,4437,9,7,10,6
1279,1279,4,7,9,1
1534,2656,5,4,9,2
3880,2735,1,9,7,5
1685,2830,6,2,8,8
4458,2825,4,3,5,6
3895,3895,9,6,1,9
1595,111,10,9,2,7
2986,4255,1,10,10,9
2431,3747,7,6,3,5
4219,694,2,2,8,7
1049,1022,3,7,1,2
4220,3977,8,8,9,8
2236,949,7,8,3,6
2229,2721,4,8,2,10
3779,3779,5,1,5,7
4835,4835,6,5,10,10
17,2206,5,2,7,2
1049,1462,2,1,1,7
3322,3322,3,8,6,6
2875,4345,4,4,2,9
1877,1891,9,10,6,1
3091,4277,4,3,8,4
3550,2386,10,2,5,2
3693,3693,6,4,4,3
724,724,7,3,4,2
3784,2784,10,7,6,3
2953,2953,2,10,6,2
3892,2578,6,9,5,9
1927,1927,1,8,4,3
389,389,6,8,5,9
434,434,6,6,6,4
2393,2393,4,4,2,5
762,2202,8,1,1,9
3697,4996,6,9,4,10
4082,4132,10,3,7,10
4521,669,5,1,7,5
2139,2736,10,2,6,2
3432,3725,4,9,8,3
4097,4097,8,10,9,8
2583,2583,3,8,7,9
568,568,9,4,5,2
4521,3638,6,8,9,7
3233,4047,2,6,3,8
4527,1563,2,9,10,10
2702,4210,10,8,5,9
4086,4086,6,8,4,8
2448,4506,3,4,8,3
3103,1727,10,6,7,3
1470,1470,8,10,8,5
4642,4163,3,9,4,3
2050,2050,2,4,3,10
3406,4568,7,3,9,6
4746,678,9,10,6,5
3227,1230,8,8,9,10
4871,721,6,5,8,6
4617,3357,7,4,10,3
3848,3745,9,7,3,4
847,818,10,4,1,7
1049,1049,10,4,4,1
1089,1089,10,10,5,2
1807,3843,5,6,10,7
4952,4952,4,7,6,7
4640,4528,4,6,1,4
550,2420,8,4,6,5
3140,4541,3,4,5,9
1049,3990,10,8,8,6
3121,2711,4,6,6,3
4015,1630,10,6,3,4
1279,4004,5,5,5,5
3140,1201,3,10,6,8
4149,754,3,9,2,1
1049,1049,5,6,8,8
4240,10,5,3,6,1
868,1911,5,7,10,4
1049,1568,5,2,1,3
1049,1165,8,3,2,8
3264,947,2,6,8,2
3276,2878,4,4,1,1
1049,2913,10,9,6,10
1230,505,2,6,7,9
1353,4780,1,7,1,4
319,672,8,3,6,1
2984,1647,5,7,8,3
3670,1413,7,7,1,1
3146,837,5,8,8,1
1559,4620,6,5,5,7
2139,1852,4,5,9,2
3737,3249,3,7,7,9
1190,4246,5,3,2,4
4575,200,9,4,6,3
3716,3716,1,3,5,9
2296,2296,3,3,4,2
4,3332,3,2,4,1
3406,4102,6,5,2,3
2431,889,9,9,10,6
692,2010,10,7,4,5
1049,990,3,5,1,3
1553,1387,1,3,1,5
3550,3550,1,7,1,4
1707,1222,5,6,8,6
1817,2540,2,8,7,3
1279,1279,1,2,10,1
4642,4642,5,5,8,8
1240,899,9,5,1,6
2961,2379,8,3,10,3
1049,1049,1,7,1,8
1049,2516,6,2,3,5
3112,3112,4,7,9,10
270,1023,3,2,9,5
1553,1553,8,10,8,10
1871,1871,7,1,6,1
4225,2404,5,5,4,2
1520,1358,9,6,4,3
2953,3189,10,2,10,4
3912,1435,3,10,9,7
14,14,4,2,9,10
2393,1758,5,10,7,8
4487,4487,10,8,10,7
1600,2569,10,9,8,10
3432,1309,10,4,2,5
2291,2291,2,4,8,9
3322,4485,10,3,6,2
2289,2289,8,10,10,5
2986,375,8,4,7,10
1049,2926,8,9,8,2
269,2571,6,6,1,6
3111,1127,6,5,5,2
4492,4660,10,8,10,8
3477,4745,6,6,8,4
2951,2951,7,3,3,2
2425,787,3,10,6,9
3718,329,4,2,7,3
4835,3240,10,6,5,10
4448,3942,4,1,5,1
4642,428,8,9,3,5
4597,4652,7,3,4,3
1047,3047,10,6,5,9
3697,2950,1,4,2,2
2643,2643,5,4,7,7
4653,4723,9,3,6,1
2429,1657,10,2,9,3
4866,4146,5,10,7,3
3912,1033,7,3,7,1
3880,4459,10,4,5,10
3555,2121,4,9,3,7
1972,1972,9,1,1,5
699,3218,4,5,8,1
1049,1049,2,5,8,3
2570,2570,3,1,6,5
777,1763,1,10,8,6
3322,1980,9,2,6,10
2546,2251,1,2,2,2
1049,2898,8,9,5,7
3177,1449,9,1,3,8
1449,1449,8,4,5,4
667,3617,9,9,3,1
2824,1452,5,5,3,4
2831,2157,2,1,9,10
451,1300,6,5,7,6
1285,1285,1,5,1,10
3762,3762,1,1,1,5
3475,3475,9,9,7,5
4597,3179,10,3,7,4
4225,3896,1,7,4,4
1595,1199,5,3,5,1
2447,2706,8,2,9,1
4665,2575,6,6,8,5
2953,20,2,5,8,10
208,1535,4,7,2,3
724,3565,5,3,7,5
2690,3253,5,1,6,8
389,4608,2,2,1,6
2122,2582,6,5,2,9
764,4879,8,7,2,7
1049,1049,10,1,7,6
2291,2812,8,7,9,1
3789,337,2,8,5,9
4273,1322,8,1,7,2
4498,3245,10,8,8,5
4642,1252,4,5,5,8
542,3246,9,1,10,7
1767,3299,3,1,7,5
4675,4675,4,4,2,2
3789,1973,2,9,3,4
3995,809,4,6,10,1
4225,3822,1,9,2,10
4642,1590,1,5,5,7
11,697,10,3,1,3
830,4663,8,6,10,7
4869,3005,3,5,7,6
4053,4053,6,6,6,9
4400,1233,9,9,9,9
620,2337,3,1,5,3
562,562,4,1,10,10
2448,1104,4,10,6,1
3795,3782,10,8,5,8
3322,3322,8,6,3,1
1049,1294,10,5,4,6
1049,4422,7,5,3,10
710,2035,8,3,4,10
4448,2611,6,7,9,5
557,2235,9,8,6,10
4745,4470,7,2,6,1
1049,4721,3,1,6,9
1049,87,3,4,1,3
3745,3745,1,3,2,1
2083,2526,5,6,7,3
1553,1553,3,8,9,6
10,10,8,1,2,1
515,4864,8,6,3,10
1049,3593,9,1,4,7
250,250,5,9,5,1
2595,1017,10,4,2,1
3848,3848,8,5,4,8
1049,1049,6,10,10,1
1553,2457,5,8,3,3
2141,4587,9,3,6,9
1049,1049,2,2,8,9
1523,1747,5,7,3,5
2323,2652,6,4,8,4
2559,2559,7,6,5,4
4039,3133,1,5,4,7
3720,4285,10,9,8,8
3260,4656,9,9,2,3
1380,2451,6,3,1,5
1049,1049,6,1,4,4
2953,2953,7,7,3,7
4575,4938,3,7,1,4
1685,158,3,1,2,1
2478,2478,4,4,10,2
511,511,10,9,8,5
4707,963,3,8,2,2
297,3301,6,5,10,3
4704,4828,8,8,6,4
4642,1797,8,1,6,1
1392,1392,10,7,8,5
1060,1421,8,7,3,2
4216,675,3,6,10,7
2783,1623,8,6,3,2
4315,4031,5,6,10,6
3428,1366,1,7,4,4
2951,2951,1,4,4,9
3550,3687,5,6,6,3
2690,2690,4,2,3,10
3646,3599,4,5,9,5
2387,1291,4,5,7,10
2436,4558,3,5,10,7
334,3533,10,2,1,9
4550,4150,4,2,5,7
4021,1055,10,6,3,10
1685,1298,9,9,4,10
1245,1929,10,7,6,6
1319,974,4,2,5,9
1049,2914,9,7,7,7
4094,4094,8,1,5,4
1049,1049,3,6,3,5
57,2205,3,9,10,9
2291,2291,9,10,4,2
1894,1894,8,3,6,6
4875,1704,9,10,1,7
4042,4042,4,4,5,7
801,7,8,4,1,6
4964,4964,2,5,1,3
1049,3502,9,8,6,9
1534,897,3,10,2,8
4097,4747,4,1,10,3
2424,2785,10,9,2,6
4039,4572,7,2,7,1
4642,579,2,5,9,5
2724,4529,4,2,3,5
2893,2443,6,6,2,3
2271,4823,3,3,5,6
4823,1207,3,1,1,3
1049,2591,7,8,4,6
1553,1553,2,7,10,9
3789,3789,6,5,4,6
4597,4597,7,4,9,5
4531,2580,3,10,7,3
4356,3079,3,9,6,7
1049,1049,7,9,2,6
4492,4601,3,5,4,8
4448,4448,1,7,9,4
3546,2630,10,1,7,10
1871,1383,6,9,8,9
1478,2039,2,9,2,5
370,370,8,5,2,4
883,3530,9,3,5,3
2190,483,8,7,10,10
2183,2183,2,9,8,4
2985,776,7,4,7,8
3471,4111,2,6,2,2
258,761,6,6,5,6
4642,4678,9,5,6,5
1553,76,10,1,4,1
3864,3864,9,5,8,3
139,139,5,2,4,7
4216,3704,1,4,7,6
3789,876,3,10,6,9
548,997,7,7,7,8
4553,3957,8,2,8,1
3550,578,1,5,9,4
3555,3555,7,2,8,7
2892,361,3,9,7,7
2289,3080,5,1,4,10
699,2565,7,4,1,1
331,331,6,9,3,10
389,1405,7,1,1,4
4292,3684,10,9,1,3
3555,2553,6,6,7,2
4623,583,4,4,2,1
3049,948,6,5,6,10
830,830,3,2,9,10
1766,2679,3,9,4,8
4744,4634,7,3,7,1
4319,2356,2,9,10,6
4597,3476,7,5,7,1
4769,2208,7,8,1,8
718,472,8,10,10,3
629,629,5,8,2,2
2139,1406,2,4,6,6
4553,2988,4,10,5,9
3504,3094,2,5,7,3
902,271,3,8,3,4
2054,508,2,4,6,3
389,3970,2,8,10,5
1915,1915,4,10,3,1
3995,1255,1,9,7,10
4900,3000,1,1,3,10
3895,1297,4,10,8,9
4665,3193,1,1,3,4
4697,1693,9,4,9,7
518,518,5,8,1,5
3090,1346,7,4,3,4
2331,2331,10,7,9,2
4681,828,1,8,2,7
4151,4151,8,8,1,1
1049,3136,10,1,9,4
3347,4415,3,7,8,4
4575,2673,2,2,7,1
1214,1214,8,1,9,10
1528,1528,5,8,7,9
2499,458,7,5,4,7
2122,2971,4,7,5,5
3518,2357,3,7,4,4
4523,3044,8,3,9,2
3406,61,2,10,6,6
1917,3544,8,3,5,10
4657,4657,7,8,10,10
4617,4617,7,1,1,8
1894,1304,6,7,5,4
389,389,9,7,2,1
4225,4192,2,7,8,2
14,2314,4,9,9,8
4258,4104,4,8,7,3
297,297,2,6,4,4
1479,35,8,9,7,1
2235,362,5,6,1,2
2139,2062,4,4,3,9
682,682,6,3,2,10
3803,4488,9,5,6,1
1342,289,7,5,10,4
2907,3625,7,3,7,7
1807,1807,7,2,2,7
3693,4705,8,8,7,5
1850,3669,1,10,6,10
4642,2973,8,2,4,7
1301,1301,5,4,5,1
389,4208,3,7,2,1
3346,4385,8,1,7,7
491,132,6,3,2,9
1242,2340,6,9,5,4
2729,65,2,4,6,6
2672,4160,2,9,6,4
3930,781,8,7,10,10
4225,3070,1,3,8,5
4771,2536,9,2,8,2
3470,4928,6,6,8,4
3271,3271,1,2,9,1
4553,1854,2,3,8,3
4642,2068,9,4,1,4
1374,1374,7,2,8,5
3353,4832,8,10,1,2
1233,1233,9,5,4,10
3646,769,9,6,2,10
1591,1086,9,7,4,6
1133,4025,8,6,6,5
2801,2905,4,4,8,1
2958,4833,5,1,10,2
2784,1268,8,10,5,8
1078,1078,1,2,8,5
3789,2966,8,9,1,7
2356,2356,10,4,1,2
3037,845,9,4,3,10
3880,3114,2,3,6,6
3952,1000,1,4,3,4
4160,1883,6,3,4,6
706,706,4,9,1,1
997,1433,2,4,6,5
4051,813,6,6,6,7
868,1299,2,1,4,7
3264,3054,4,8,9,7
1049,1049,3,3,4,4
2016,2071,9,2,1,4
4869,4869,3,9,3,3
4898,3673,1,9,4,9
4550,1596,5,7,10,6
2315,2315,7,1,2,5
98,98,2,4,10,2
2975,1203,6,5,2,5
2811,3009,9,3,4,2
4665,3654,1,4,8,7
2690,2170,9,9,3,3
4319,1174,1,5,2,5
1233,2948,10,1,3,6
3279,3279,1,6,5,5
1685,4914,5,10,6,10
2690,3924,8,3,2,3
3233,3233,2,9,1,5
4943,169,2,10,7,2
4975,4975,4,4,6,6
973,973,3,8,7,4
2431,2431,10,9,4,10
1049,2354,8,4,10,6
1049,25,3,8,9,10
3211,2048,6,10,10,9
3856,1138,9,7,8,9
1553,281,3,1,10,4
3406,3406,2,2,1,8
14,3128,8,5,2,7
326,2207,10,10,6,4
4653,1567,10,1,4,8
824,197,10,10,1,9
1049,3118,8,4,10,4
3279,3279,8,7,8,3
331,1459,8,10,8,10
2854,3449,2,2,8,2
1049,1049,3,9,6,3
2139,3306,8,6,3,10
79,2889,10,3,10,6
4834,3243,7,8,3,3
1936,4152,1,4,1,4
4746,3327,2,5,5,7
1203,3903,2,8,1,10
4707,4302,7,6,7,9
2951,3319,7,8,7,2
1049,1943,4,2,2,3
3589,3474,9,2,2,9
4097,4097,7,3,1,1
2304,530,7,5,9,4
1839,1839,1,3,10,1
2385,4077,3,6,4,7
941,941,2,5,7,6
4648,778,8,2,9,4
4642,4642,7,5,5,10
824,1210,3,7,2,6
1049,865,2,3,6,8
1392,3029,8,1,10,9
3546,4802,2,3,3,5
3049,3381,10,7,8,7
4900,4900,8,4,9,2
57,57,1,5,2,3
4042,838,1,4,5,5
3221,3057,3,4,2,9
1771,4972,3,10,8,9
1605,1605,10,1,2,5
4056,1741,6,5,8,4
2380,2380,4,10,1,7
297,4275,10,2,10,9
4357,2081,1,2,9,9
4550,2537,2,7,10,1
1408,1141,3,7,5,7
459,459,1,10,6,6
1685,1695,9,8,4,4
3669,1077,2,1,1,4
1353,3600,4,3,1,5
4701,4701,5,4,6,10
4814,2262,2,5,9,5
3693,3693,5,3,5,6
4084,4084,8,7,8,1
2559,952,2,10,3,7
2139,28,6,6,1,5
1075,1075,6,7,2,5
4225,2490,10,1,5,2
2139,2139,9,10,4,8
1049,1049,7,6,7,9
4553,704,8,5,1,5
1183,1183,8,8,1,2
3074,4945,8,9,4,9
4272,1719,2,8,7,8
4642,3675,2,4,1,4
1987,1987,7,1,5,8
2139,1212,8,5,8,7
2559,2465,9,3,10,1
1049,1049,6,2,9,2
463,2989,1,10,2,10
620,73,9,2,10,9
849,3637,3,6,7,1
3555,238,6,9,1,8
4642,4758,10,6,4,10
1049,1049,1,5,10,6
3650,394,7,4,10,6
1049,350,10,6,1,6
2953,4201,3,9,2,2
2953,1244,7,4,10,3
4979,4979,5,10,8,10
3140,3140,1,1,5,9
4561,4806,8,6,9,5
1559,1559,10,2,1,5
758,1689,5,4,9,7
4635,3394,2,9,10,8
331,3851,4,7,4,4
710,710,8,1,6,10
853,1034,4,1,1,4
1605,1605,2,7,1,2
1000,2563,1,2,4,2
826,826,2,7,4,10
3942,3942,4,1,9,10
906,906,10,6,3,9
2139,4075,2,7,2,10
2809,2809,8,6,7,2
4771,479,10,3,4,7
1049,4265,7,4,9,2
325,423,6,1,10,10
4433,623,10,2,7,1
606,606,5,6,10,10
3550,1720,4,9,6,1
1425,4941,2,4,10,5
4825,2310,6,6,3,10
3491,3627,2,2,7,6
2795,3689,7,9,10,2
4480,4480,8,9,4,9
1226,4474,4,10,10,4
2953,3500,6,5,1,6
4707,4707,1,1,2,7
629,629,5,3,7,3
1049,1613,1,4,9,6
1049,3340,6,8,7,9
1181,142,4,3,7,5
971,4293,4,5,4,2
3005,3005,6,9,2,2
3253,2766,9,9,5,4
14,1810,7,8,1,10
4335,4335,9,6,2,2
3722,4013,3,7,3,5
3260,3260,6,1,3,6
1520,2791,8,1,6,4
4755,792,4,8,6,9
3279,257,4,7,4,2
2809,911,7,9,2,8
2250,1448,2,10,8,8
1871,3384,6,6,2,2
3650,3801,8,10,4,9
750,3712,9,1,9,3
2182,315,5,1,5,7
2139,1796,10,5,8,4
1049,1049,6,4,4,9
242,1922,9,2,3,10
3246,2281,3,6,6,5
2644,4297,4,1,2,6
3697,3697,8,8,6,5
3550,3025,9,5,1,10
2083,1574,7,1,6,7
2926,2926,10,1,2,7
1560,1560,3,7,10,4
3555,1495,9,2,5,3
2700,2700,2,1,1,7
302,2775,9,8,7,8
2690,2959,9,5,10,8
1119,1555,4,9,4,6
3274,2221,8,9,9,2
3140,3140,2,10,9,5
17,17,5,5,10,4
562,2708,3,5,2,1
2953,2953,5,6,6,5
434,434,6,2,1,6
2386,2386,9,2,3,9
562,562,5,7,1,8
1049,1049,3,6,4,8
2831,2831,5,6,8,7
2139,2139,10,7,9,10
2362,2362,9,2,10,9
1274,4217,7,6,3,5
1282,1282,7,2,3,5
1049,1049,5,2,3,1
1560,2347,6,8,2,10
1634,2028,5,5,6,6
1652,1483,5,6,10,8
2139,2139,1,1,10,10
1737,4340,1,4,8,8
688,2697,6,8,4,6
3260,985,1,9,3,4
2139,3630,9,7,1,10
1049,1049,6,1,1,3
3561,3561,6,9,3,5
3458,709,5,3,8,10
1535,803,4,6,7,9
4225,1101,3,1,4,10
4608,3426,2,4,2,6
2156,2475,9,6,6,4
4955,2148,8,1,5,10
4706,4706,6,6,10,1
3253,3253,7,2,4,4
4642,2476,7,6,3,3
1470,1347,3,7,6,8
3475,1262,10,4,7,5
4575,3777,6,10,1,7
3239,1637,6,9,2,10
4642,1855,10,9,8,10
4575,3620,10,7,8,2
3555,2765,2,9,4,2
4528,3032,3,10,7,8
2605,4028,9,10,3,8
3470,4472,7,8,8,8
752,752,6,10,6,7
2291,2709,3,2,6,5
2823,2256,2,7,5,8
2831,634,5,2,6,2
1520,2716,10,1,8,10
1871,1871,8,5,7,2
3491,4683,6,9,3,2
2452,1363,9,4,5,7
4835,1499,1,2,6,6
1342,3422,2,8,5,10
14,14,3,7,10,8
263,263,8,8,2,1
2597,3303,3,7,8,1
3253,2838,6,2,4,9
2465,2366,1,4,7,1
4642,4642,9,8,2,8
2139,4389,3,2,10,3
3260,3304,3,3,9,8
4575,3622,10,10,9,8
3211,3211,3,2,8,5
1685,1685,1,7,9,7
29,29,3,3,6,9
1095,1095,4,6,8,3
131,3001,10,6,10,7
1832,1857,8,6,7,10
550,550,1,4,3,3
4642,2932,9,2,10,2
847,847,6,2,8,6
1049,1870,9,10,4,1
2913,4579,2,3,8,6
1049,295,6,8,2,3
1383,1383,3,1,9,8
2139,2139,1,1,5,7
1672,1672,5,5,3,9
2506,1950,6,10,10,9
1177,1177,4,4,6,5
4575,3263,1,10,4,9
4400,4400,6,9,10,7
490,1825,3,5,1,1
1049,1049,7,8,7,1
4225,4225,2,3,9,8
4448,2648,4,5,4,8
3555,3087,8,10,6,10
61,2381,5,2,8,7
3281,3868,1,3,4,2
237,3933,1,9,2,9
2845,2138,6,1,8,6
1685,3290,6,10,10,10
4037,1640,6,6,5,4
1736,2916,8,10,9,7
4642,3419,6,2,6,1
1049,4783,5,9,6,4
847,2576,7,7,4,7
2953,4014,2,4,9,2
4480,2450,6,1,1,5
2685,3058,5,10,3,2
622,3845,3,5,10,3
1902,2260,8,4,2,10
2092,4199,3,8,5,5
1685,1355,5,2,3,6
1424,1509,2,9,10,5
542,1966,4,2,6,2
1173,1173,1,2,6,3
3470,3470,3,6,3,3
4326,4326,10,1,10,3
3344,3344,3,6,7,6
1101,1101,8,5,10,6
2476,2476,6,5,4,3
1537,68,7,6,5,8
3712,3712,1,5,4,9
1068,1518,4,8,8,9
2019,2019,3,9,7,1
3453,4971,4,4,6,7
868,2462,4,6,2,2
353,353,2,1,5,9
1176,4902,8,4,2,8
4675,3821,9,7,4,1
4220,4220,5,4,5,5
804,804,4,6,6,5
4969,1604,2,2,8,8
184,184,8,3,3,6
2139,3846,10,4,1,5
650,3870,8,3,10,6
2559,2559,4,10,8,6
597,2704,1,2,2,2
4642,3361,10,5,4,8
14,3467,9,5,1,10
2139,2793,9,6,2,7
1864,2132,5,2,1,5
2122,1384,10,10,1,3
2240,3113,5,9,9,4
1049,1049,3,9,4,3
2823,3015,8,9,9,2
4642,1994,4,7,10,10
1685,1097,3,6,1,8
2953,221,8,4,4,6
369,396,6,5,2,1
4707,4539,5,1,2,6
247,247,3,5,7,10
4406,4406,3,6,5,6
4589,4589,4,8,7,3
1501,403,6,10,1,8
327,2439,9,7,4,4
1049,2307,7,9,9,1
4707,3022,5,5,6,2
562,1977,9,1,10,10
4955,3954,10,2,3,8
1489,608,9,5,3,6
4707,4707,3,9,3,10
4984,4235,9,8,2,10
3211,3211,7,1,6,7
486,486,7,1,4,8
1049,4740,7,6,8,1
1049,3234,7,9,1,10
4875,555,5,5,2,2
1918,2463,7,3,1,10
3555,3555,7,8,8,5
3006,4064,9,2,5,8
2559,2192,2,1,9,9
2302,3041,6,1,4,2
4718,2421,10,1,10,4
17,4442,5,2,7,4
59,1072,3,1,8,2
1626,1626,6,4,3,3
4407,3584,6,2,8,9
3175,770,8,2,10,4
858,858,4,7,7,6
1446,2470,4,4,1,8
941,1485,9,10,6,5
3049,964,10,8,10,8
2450,712,5,7,5,8
294,1237,1,6,2,7
1049,3742,10,7,2,3
3803,611,7,9,8,9
2083,2844,2,9,8,5
4642,795,7,7,10,4
2757,4195,8,8,6,8
1838,1925,4,5,5,6
4924,2542,4,4,6,5
1588,1154,8,8,8,7
1066,2096,10,1,7,10
3239,4392,2,2,8,5
1049,4838,1,5,5,8
4097,2994,3,8,4,5
1534,3746,1,9,8,1
4697,3961,6,4,1,5
4951,241,5,3,7,7
2798,4538,7,5,9,9
1737,1844,8,5,9,10
801,2332,3,2,5,6
17,3135,2,7,5,6
1049,1498,1,8,10,2
4799,2710,5,5,3,9
4225,1215,3,10,3,4
42,1853,7,8,10,6
2953,4140,8,6,4,7
3253,3253,9,5,3,7
4001,4001,8,3,9,8
3208,3208,3,6,2,4
1917,1917,6,1,3,7
2345,1007,4,1,1,1
1800,457,1,8,2,6
1528,1106,9,4,9,3
3233,3064,1,5,4,6
22,1225,3,2,1,4
1591,4646,5,9,4,4
1049,725,7,6,1,9
4098,2163,3,1,3,3
1520,127,6,3,3,7
1049,1049,7,5,5,9
1049,4761,4,9,4,10
3935,3935,10,6,1,9
4037,4667,5,3,2,6
634,3792,1,5,10,1
1049,1158,6,2,2,1
4575,4575,9,6,6,5
605,605,4,8,2,2
1049,3464,8,6,2,9
2139,2139,2,8,9,7
1049,1049,6,7,2,7
1049,1049,6,5,1,1
2408,3469,6,1,1,4
17,17,7,4,6,2
4823,4730,3,4,10,6
4635,2023,4,1,9,7
891,891,4,5,4,6
17,17,4,5,5,7
847,925,3,3,5,7
4493,1872,7,1,2,2
4622,4622,2,3,2,7
1066,4168,2,6,9,2
3789,3092,3,4,3,8
3220,3220,1,3,9,3
2139,2139,5,6,6,3
2798,2764,3,1,1,2
4693,4693,6,4,7,3
1553,174,5,5,10,9
434,1655,5,10,7,9
769,4644,8,1,4,1
2728,2728,5,8,1,4
4701,4701,9,7,8,9
1049,1049,5,4,2,9
2622,478,8,7,8,10
3175,3835,7,7,3,2
4480,698,4,2,6,8
1708,4602,1,1,6,6
1049,1536,7,7,10,10
2141,895,4,2,7,9
4464,4464,2,10,4,5
772,2,5,1,9,5
2408,2408,9,10,3,4
2724,4381,2,7,8,2
2019,4384,6,7,5,4
2514,596,6,7,6,10
4051,3129,7,7,9,7
4518,4930,2,4,3,9
1049,3696,1,3,3,3
3697,3100,2,5,7,4
3538,3538,3,6,9,9
4697,3980,2,6,9,4
4098,4543,8,3,2,5
2161,2161,5,9,5,6
891,891,2,5,8,8
2128,4865,1,9,3,3
2798,3292,7,8,8,6
3555,1897,6,6,6,7
2443,4232,7,3,7,4
2953,755,9,4,10,1
4581,1884,6,9,1,5
2690,312,8,6,5,8
269,269,6,6,2,2
4924,3367,7,7,1,7
567,4074,9,10,8,8
2469,4513,1,9,9,1
475,967,1,10,8,4
511,511,5,1,2,2
3470,4457,7,6,10,10
4701,4701,5,2,9,1
329,366,6,5,6,7
3697,2745,7,6,7,10
4097,416,8,2,4,1
4707,1487,2,4,3,4
3900,1385,2,4,7,6
1049,1049,4,9,4,8
3406,4827,9,9,6,1
2139,4508,7,3,8,4
1177,2274,8,6,6,10
620,4158,2,10,4,8
4448,4448,8,2,8,1
3550,3550,5,4,9,7
562,4287,6,2,8,7
2141,767,1,5,6,9
434,434,8,2,9,3
2161,2596,8,5,7,7
1049,2924,9,2,6,2
1356,1356,4,2,5,8
4589,4785,4,6,10,4
3140,2047,7,1,4,7
4707,290,6,10,7,9
3415,3468,1,9,10,4
17,3526,5,10,10,6
1086,1086,1,9,9,4
4583,4583,5,1,1,3
1049,730,1,9,2,9
4240,4317,8,8,3,2
4697,576,4,7,4,10
2408,4805,6,2,6,3
2563,2563,3,10,9,6
4608,881,9,2,9,10
1049,1331,5,1,9,1
692,1003,10,1,5,2
1049,1049,6,1,5,9
628,1004,9,9,1,9
4834,3237,10,8,1,5
1279,1279,5,7,9,8
1685,1211,4,9,5,7
3939,3045,5,7,8,1
2139,1059,5,1,6,10
3880,2195,7,3,9,5
1600,1326,10,8,4,1
3935,3492,8,5,10,10
3032,3542,9,5,1,6
4202,492,9,6,3,4
3546,3546,3,8,10,4
3474,4026,7,5,7,6
3671,3729,1,10,1,5
34,34,4,10,3,7
2047,1335,1,8,3,6
2083,2083,8,10,4,1
1049,1005,10,4,5,6
4029,123,3,8,1,2
4834,551,7,1,4,2
930,4749,8,7,6,1
3912,1477,5,7,1,8
1520,871,4,6,3,6
2500,3446,10,9,8,10
1685,3040,5,1,1,8
4384,4384,4,6,8,4
1871,1871,5,10,2,7
4406,2044,4,3,1,2
3510,3510,4,6,2,3
1049,107,2,8,6,4
3070,1682,1,7,3,5
2362,3788,8,3,10,7
3074,1777,6,1,4,4
4146,1673,9,1,10,2
694,1705,4,3,1,3
795,795,8,4,2,2
4119,4119,6,2,2,5
3779,1769,5,5,5,1
3550,121,6,10,10,7
830,830,3,4,3,4
3318,2968,7,5,6,6
4448,4370,7,1,9,5
2138,2138,5,8,3,9
139,2930,10,9,2,1
3561,3561,9,3,7,3
3646,283,10,6,6,1
2690,919,9,1,3,7
3314,4369,6,8,8,8
2139,3698,7,7,5,9
118,630,10,3,3,1
3221,3221,8,5,4,9
1747,1747,5,7,4,6
3693,56,4,8,2,6
3406,4183,7,8,2,9
3027,2224,2,4,6,10
2431,2431,6,4,7,4
1560,2352,5,7,7,5
3718,3718,8,3,4,2
1737,1737,5,4,2,1
353,649,3,6,5,2
1392,1392,9,5,1,7
1049,2956,3,3,5,2
2816,199,2,4,7,5
4119,1129,8,3,4,2
4151,3036,4,9,8,10
2816,3265,1,7,3,1
242,3592,2,7,1,5
3140,3140,3,8,5,6
1049,559,5,2,7,2
4653,1835,3,3,2,10
765,4859,10,7,1,6
1049,2900,8,6,3,6
4292,4292,3,5,2,10
1503,3173,5,6,3,2
1802,1802,9,6,5,2
2139,4076,5,2,6,1
4501,3377,10,6,2,7
1049,1049,5,2,5,5
1871,1871,6,1,4,7
902,3296,9,9,8,10
4697,4697,2,4,3,8
2724,914,8,2,2,2
4707,3655,3,5,5,8
3864,1081,7,7,7,1
1049,1049,5,9,10,7
4400,2625,2,1,7,7
4150,2032,6,6,10,4
1049,4668,7,5,1,3
4314,2577,10,6,7,7
